"Fecha";"Usuario"
"2017-10-22 06:36:33";"cperteg2"
"2017-10-22 07:16:03";"92393"
"2017-10-22 07:17:38";"mmunozt9"
"2017-10-22 07:30:36";"92201"
"2017-10-22 07:30:37";"92201"
"2017-10-22 08:29:42";"mmunozt9"
"2017-10-22 08:48:41";"92385"
"2017-10-22 10:49:07";"mmunozt9"
"2017-10-22 10:49:44";"mbarriga"
"2017-10-22 10:51:36";"ppaniag4"
"2017-10-22 11:08:39";"cperteg2"
"2017-10-22 11:24:21";"mmunozt9"
"2017-10-22 11:41:28";"92201"
"2017-10-22 11:56:52";"ppaniag4"
"2017-10-22 12:44:50";"cperteg2"
"2017-10-22 13:03:23";"92208"
"2017-10-22 13:05:42";"mmateup2"
"2017-10-22 13:28:16";"yflorin1"
"2017-10-22 13:39:40";"mnortes1"
"2017-10-22 13:50:23";"jgmoya1b"
"2017-10-22 14:56:47";"mmateup2"
"2017-10-22 15:03:01";"92337"
"2017-10-22 15:10:40";"mnortes1"
"2017-10-22 15:24:46";"jlassom1"
"2017-10-22 15:51:02";"mmunozt9"
"2017-10-22 15:58:29";"jgmoya1b"
"2017-10-22 16:02:01";"92490"
"2017-10-22 16:18:54";"yflorin1"
"2017-10-22 17:01:48";"mmateup2"
"2017-10-22 17:35:44";"jgmoya1b"
"2017-10-22 18:04:06";"yflorin1"
"2017-10-22 18:07:33";"mmateup2"
"2017-10-22 18:15:32";"92208"
"2017-10-22 19:24:37";"mnortes1"
"2017-10-22 19:30:07";"92490"
"2017-10-23 06:58:20";"fsanchi2"
"2017-10-23 07:02:08";"92287"
"2017-10-23 07:02:46";"aceldaa"
"2017-10-23 07:04:08";"cperteg2"
"2017-10-23 07:14:28";"amolins"
"2017-10-23 07:19:59";"mmunozt9"
"2017-10-23 07:33:56";"mmunozt9"
"2017-10-23 07:34:52";"mbarriga"
"2017-10-23 07:34:56";"mmunozt9"
"2017-10-23 07:55:55";"ppaniag4"
"2017-10-23 07:57:26";"mmunozt9"
"2017-10-23 07:58:04";"92374"
"2017-10-23 08:28:52";"92385"
"2017-10-23 08:29:38";"92480"
"2017-10-23 08:29:55";"92201"
"2017-10-23 08:50:24";"fsanchi2"
"2017-10-23 08:51:12";"mmunozt9"
"2017-10-23 08:54:06";"mmunozt9"
"2017-10-23 08:56:32";"cperteg2"
"2017-10-23 08:57:39";"92201"
"2017-10-23 09:00:50";"mmunozt9"
"2017-10-23 09:06:41";"amolins"
"2017-10-23 09:07:03";"mmunozt9"
"2017-10-23 09:08:14";"mmunozt9"
"2017-10-23 09:27:33";"92374"
"2017-10-23 09:45:43";"mmunozt9"
"2017-10-23 09:52:51";"fsanchi2"
"2017-10-23 09:59:54";"92201"
"2017-10-23 10:27:28";"ppaniag4"
"2017-10-23 10:28:16";"oespino6"
"2017-10-23 10:42:37";"mmunozt9"
"2017-10-23 11:16:12";"mmunozt9"
"2017-10-23 11:36:10";"oespino6"
"2017-10-23 12:15:59";"mmunozt9"
"2017-10-23 12:26:14";"fsanchi2"
"2017-10-23 12:34:36";"mmunozt9"
"2017-10-23 12:41:07";"mmunozt9"
"2017-10-23 12:41:24";"aceldaa"
"2017-10-23 12:55:44";"gsanzso1"
"2017-10-23 12:56:11";"oespino6"
"2017-10-23 13:03:50";"92208"
"2017-10-23 13:09:39";"mmunozt9"
"2017-10-23 13:27:07";"bigualt1"
"2017-10-23 13:40:35";"mmunozt9"
"2017-10-23 13:46:20";"mmateup2"
"2017-10-23 13:46:47";"oespino6"
"2017-10-23 13:50:42";"92246"
"2017-10-23 13:57:02";"mmateup2"
"2017-10-23 13:57:47";"mmunozt9"
"2017-10-23 14:06:01";"mmunozt9"
"2017-10-23 14:10:56";"mnortes1"
"2017-10-23 14:13:29";"mmunozt9"
"2017-10-23 14:41:18";"mmunozt9"
"2017-10-23 14:48:37";"mmontoyj"
"2017-10-23 14:51:28";"jgmoya1b"
"2017-10-23 14:57:06";"92395"
"2017-10-23 15:02:00";"ycuevas2"
"2017-10-23 15:02:39";"cagudeld"
"2017-10-23 15:05:23";"cagudeld"
"2017-10-23 15:06:30";"cagudeld"
"2017-10-23 15:10:40";"rcastanp"
"2017-10-23 15:19:14";"mnortes1"
"2017-10-23 15:20:20";"92482"
"2017-10-23 15:20:45";"92482"
"2017-10-23 15:23:49";"mmunozt9"
"2017-10-23 15:28:15";"mmunozt9"
"2017-10-23 15:35:35";"rcastanp"
"2017-10-23 15:54:53";"mmunozt9"
"2017-10-23 16:02:28";"rmunozrb"
"2017-10-23 16:10:53";"rcastanp"
"2017-10-23 16:15:43";"jgmoya1b"
"2017-10-23 16:23:40";"oespino6"
"2017-10-23 16:38:10";"mmunozt9"
"2017-10-23 16:44:29";"92490"
"2017-10-23 16:56:53";"92246"
"2017-10-23 17:06:35";"mmunozt9"
"2017-10-23 17:21:11";"pmormon1"
"2017-10-23 17:21:58";"mmateup2"
"2017-10-23 17:28:49";"jgmoya1b"
"2017-10-23 17:33:40";"mmunozt9"
"2017-10-23 17:49:55";"rmunozrb"
"2017-10-23 17:55:56";"mmunozt9"
"2017-10-23 18:20:09";"92246"
"2017-10-23 18:34:03";"92208"
"2017-10-23 18:37:02";"mnortes1"
"2017-10-23 19:08:02";"92482"
"2017-10-23 19:25:32";"mmunozt9"
"2017-10-23 19:39:06";"ycuevas2"
"2017-10-23 19:58:40";"yflorin1"
"2017-10-24 06:41:49";"92280"
"2017-10-24 06:54:06";"amolins"
"2017-10-24 06:54:25";"cperteg2"
"2017-10-24 06:59:30";"92287"
"2017-10-24 07:16:01";"aceldaa"
"2017-10-24 07:19:52";"mrubiol5"
"2017-10-24 07:28:17";"gsanzso1"
"2017-10-24 07:32:04";"mmunozt9"
"2017-10-24 07:34:22";"mmunozt9"
"2017-10-24 07:47:00";"mmunozt9"
"2017-10-24 07:51:39";"mmunozt9"
"2017-10-24 07:56:41";"mgomezaw"
"2017-10-24 08:01:08";"92385"
"2017-10-24 08:01:26";"92385"
"2017-10-24 08:14:45";"mmunozt9"
"2017-10-24 08:38:41";"mmunozt9"
"2017-10-24 08:47:59";"mmunozt9"
"2017-10-24 08:50:41";"ppaniag4"
"2017-10-24 09:15:55";"92210"
"2017-10-24 09:35:49";"mmunozt9"
"2017-10-24 10:02:16";"mmunozt9"
"2017-10-24 10:08:35";"vavenda2"
"2017-10-24 10:09:24";"jacobo.cataluna"
"2017-10-24 10:15:34";"BACKOFFICEVF"
"2017-10-24 10:16:06";"BACKOFFICEVF"
"2017-10-24 10:19:04";"mbarriga"
"2017-10-24 10:35:06";"92210"
"2017-10-24 10:37:11";"oespino6"
"2017-10-24 10:55:29";"mmunozt9"
"2017-10-24 10:59:42";"mhuelam2"
"2017-10-24 11:09:53";"amolins"
"2017-10-24 11:36:39";"mmunozt9"
"2017-10-24 11:42:27";"92280"
"2017-10-24 11:54:10";"92210"
"2017-10-24 11:54:10";"92210"
"2017-10-24 11:55:34";"mbarriga"
"2017-10-24 11:59:07";"mbarriga"
"2017-10-24 12:01:36";"mmunozt9"
"2017-10-24 12:01:44";"amolins"
"2017-10-24 12:07:25";"ppaniag4"
"2017-10-24 12:25:07";"mmunozt9"
"2017-10-24 12:28:10";"mmunozt9"
"2017-10-24 12:29:51";"oespino6"
"2017-10-24 12:40:41";"aceldaa"
"2017-10-24 12:57:44";"92208"
"2017-10-24 13:02:30";"BACKOFFICEVF"
"2017-10-24 13:02:52";"BACKOFFICEVF"
"2017-10-24 13:06:19";"BACKOFFICEVF"
"2017-10-24 13:06:39";"BACKOFFICEVF"
"2017-10-24 13:19:47";"mmunozt9"
"2017-10-24 13:36:46";"mmunozt9"
"2017-10-24 13:40:29";"92480"
"2017-10-24 13:54:00";"mmunozt9"
"2017-10-24 13:54:12";"BACKOFFICEVF"
"2017-10-24 13:54:17";"BACKOFFICEVF"
"2017-10-24 13:57:55";"mmateup2"
"2017-10-24 14:01:15";"BACKOFFICEVF"
"2017-10-24 14:04:51";"mnortes1"
"2017-10-24 14:09:42";"BACKOFFICEVF"
"2017-10-24 14:09:49";"BACKOFFICEVF"
"2017-10-24 14:10:59";"BACKOFFICEVF"
"2017-10-24 14:11:20";"BACKOFFICEVF"
"2017-10-24 14:11:26";"92395"
"2017-10-24 14:11:37";"BACKOFFICEVF"
"2017-10-24 14:11:58";"BACKOFFICEVF"
"2017-10-24 14:13:53";"BACKOFFICEVF"
"2017-10-24 14:14:29";"BACKOFFICEVF"
"2017-10-24 14:14:43";"92324"
"2017-10-24 14:16:54";"mmunozt9"
"2017-10-24 14:18:54";"oespino6"
"2017-10-24 14:20:05";"yflorin1"
"2017-10-24 14:29:30";"BACKOFFICEVF"
"2017-10-24 14:37:52";"jgmoya1b"
"2017-10-24 14:39:40";"mmunozt9"
"2017-10-24 15:03:58";"ycuevas2"
"2017-10-24 15:06:54";"92393"
"2017-10-24 15:09:37";"rmunozrb"
"2017-10-24 15:15:38";"mmunozt9"
"2017-10-24 15:23:46";"oespino6"
"2017-10-24 15:44:00";"mmunozt9"
"2017-10-24 15:50:27";"jgmoya1b"
"2017-10-24 16:06:15";"mmateup2"
"2017-10-24 16:15:19";"rcastanp"
"2017-10-24 16:16:51";"yflorin1"
"2017-10-24 16:17:59";"rcastanp"
"2017-10-24 16:19:54";"mnortes1"
"2017-10-24 16:35:04";"92496"
"2017-10-24 16:46:07";"mmunozt9"
"2017-10-24 16:56:09";"jgmoya1b"
"2017-10-24 16:56:09";"jgmoya1b"
"2017-10-24 17:08:17";"mmunozt9"
"2017-10-24 17:10:46";"rmunozrb"
"2017-10-24 17:11:04";"mmateup2"
"2017-10-24 17:18:32";"mmunozt9"
"2017-10-24 17:24:05";"yflorin1"
"2017-10-24 17:27:58";"oespino6"
"2017-10-24 17:32:27";"mmunozt9"
"2017-10-24 17:32:39";"mmateup2"
"2017-10-24 17:51:00";"92384"
"2017-10-24 18:12:03";"mnortes1"
"2017-10-24 18:28:46";"yflorin1"
"2017-10-24 18:35:05";"mmunozt9"
"2017-10-24 18:54:36";"mmunozt9"
"2017-10-24 19:05:41";"mmateup2"
"2017-10-24 19:14:18";"rmunozrb"
"2017-10-24 19:25:54";"92482"
"2017-10-24 19:26:14";"ycuevas2"
"2017-10-24 19:50:38";"92246"
"2017-10-24 19:51:18";"92337"
"2017-10-25 06:41:58";"92280"
"2017-10-25 06:59:00";"92287"
"2017-10-25 07:08:12";"92395"
"2017-10-25 07:10:59";"92210"
"2017-10-25 07:12:34";"92374"
"2017-10-25 07:13:23";"mmunozt9"
"2017-10-25 07:17:31";"mrubiol5"
"2017-10-25 07:31:02";"92393"
"2017-10-25 07:33:34";"BACKOFFICEVF"
"2017-10-25 07:49:27";"mgomezaw"
"2017-10-25 08:03:59";"mmunozt9"
"2017-10-25 08:16:11";"mmunozt9"
"2017-10-25 08:26:04";"BACKOFFICEVF"
"2017-10-25 08:30:53";"mmunozt9"
"2017-10-25 08:32:11";"aceldaa"
"2017-10-25 08:34:54";"mmunozt9"
"2017-10-25 08:51:55";"mmunozt9"
"2017-10-25 09:04:37";"92392"
"2017-10-25 09:06:25";"92395"
"2017-10-25 09:17:28";"92201"
"2017-10-25 09:17:29";"92201"
"2017-10-25 09:21:37";"mmunozt9"
"2017-10-25 09:31:03";"92480"
"2017-10-25 09:34:08";"mmunozt9"
"2017-10-25 09:42:20";"rpelege1"
"2017-10-25 09:44:07";"mmunozt9"
"2017-10-25 09:58:49";"oespino6"
"2017-10-25 09:59:02";"vavenda2"
"2017-10-25 09:59:58";"92393"
"2017-10-25 10:03:15";"mmunozt9"
"2017-10-25 10:21:44";"mmunozt9"
"2017-10-25 10:24:51";"mbarriga"
"2017-10-25 10:26:43";"92253"
"2017-10-25 11:05:59";"92480"
"2017-10-25 11:08:45";"mrubiol5"
"2017-10-25 11:26:51";"mmunozt9"
"2017-10-25 11:28:45";"mmunozt9"
"2017-10-25 11:29:49";"92395"
"2017-10-25 11:30:55";"mhuelam2"
"2017-10-25 11:48:49";"mmunozt9"
"2017-10-25 12:13:36";"92280"
"2017-10-25 12:15:57";"gsanzso1"
"2017-10-25 12:24:50";"mmunozt9"
"2017-10-25 12:26:51";"92393"
"2017-10-25 12:45:19";"rpelege1"
"2017-10-25 13:11:44";"mmunozt9"
"2017-10-25 13:16:16";"mmunozt9"
"2017-10-25 13:25:09";"92480"
"2017-10-25 13:26:10";"92324"
"2017-10-25 13:26:46";"aceldaa"
"2017-10-25 13:27:23";"92393"
"2017-10-25 13:47:45";"BACKOFFICEVF"
"2017-10-25 14:02:51";"BACKOFFICEVF"
"2017-10-25 14:10:12";"BACKOFFICEVF"
"2017-10-25 14:13:09";"mnortes1"
"2017-10-25 14:13:17";"BACKOFFICEVF"
"2017-10-25 14:13:31";"BACKOFFICEVF"
"2017-10-25 14:24:35";"mmunozt9"
"2017-10-25 14:44:22";"92337"
"2017-10-25 14:58:13";"jgmoya1b"
"2017-10-25 15:20:50";"92482"
"2017-10-25 15:25:36";"rmunozrb"
"2017-10-25 15:31:19";"mmateup2"
"2017-10-25 15:32:51";"mmunozt9"
"2017-10-25 15:55:35";"BACKOFFICEVF"
"2017-10-25 16:02:23";"BACKOFFICEVF"
"2017-10-25 16:02:34";"BACKOFFICEVF"
"2017-10-25 16:10:17";"mgomezaw"
"2017-10-25 16:15:23";"mgomezaw"
"2017-10-25 16:20:47";"92490"
"2017-10-25 16:35:46";"92246"
"2017-10-25 16:36:27";"92246"
"2017-10-25 17:06:02";"BACKOFFICEVF"
"2017-10-25 17:20:47";"oespino6"
"2017-10-25 17:35:05";"ycuevas2"
"2017-10-25 17:36:04";"mmunozt9"
"2017-10-25 17:48:48";"92208"
"2017-10-25 18:11:09";"rmunozrb"
"2017-10-25 18:13:25";"mnortes1"
"2017-10-25 18:13:37";"92490"
"2017-10-25 18:24:07";"92324"
"2017-10-25 18:26:23";"yflorin1"
"2017-10-25 19:13:42";"mmunozt9"
"2017-10-25 19:23:00";"92490"
"2017-10-25 19:46:47";"yflorin1"
"2017-10-25 19:48:01";"rmunozrb"
"2017-10-26 07:01:08";"92287"
"2017-10-26 07:12:15";"92374"
"2017-10-26 07:17:42";"aceldaa"
"2017-10-26 07:20:41";"92210"
"2017-10-26 07:20:57";"mmunozt9"
"2017-10-26 07:24:03";"mrubiol5"
"2017-10-26 07:28:31";"cperteg2"
"2017-10-26 07:55:02";"mmunozt9"
"2017-10-26 07:55:04";"mgomezaw"
"2017-10-26 08:01:21";"ppaniag4"
"2017-10-26 08:01:44";"mmunozt9"
"2017-10-26 08:17:49";"amolins"
"2017-10-26 08:24:39";"gsanzso1"
"2017-10-26 08:31:15";"mgomezaw"
"2017-10-26 08:48:26";"BACKOFFICEVF"
"2017-10-26 09:02:47";"92480"
"2017-10-26 09:10:52";"cperteg2"
