"Fecha";"Usuario"
"2017-07-18 06:38:35";"ealvar99"
"2017-07-18 06:41:27";"vavenda2"
"2017-07-18 07:00:02";"vavenda2"
"2017-07-18 07:55:41";"vavenda2"
"2017-07-18 08:06:35";"vavenda2"
"2017-07-18 08:10:08";"vavenda2"
"2017-07-18 10:41:17";"admin"
"2017-07-18 16:13:40";"vavenda2"
"2017-07-18 16:21:19";"vavenda2"
"2017-07-18 16:26:05";"vavenda2"
"2017-07-18 16:41:47";"vavenda2"
"2017-07-18 16:43:20";"vavenda2"
"2017-07-18 17:55:22";"vavenda2"
"2017-07-18 18:01:46";"admin"
"2017-07-18 18:40:26";"admin"
"2017-07-18 18:40:39";"vavenda2"
"2017-07-18 18:40:51";"TEST5"
"2017-07-18 18:41:15";"vavenda2"
"2017-07-19 03:50:24";"vavenda2"
"2017-07-19 04:46:34";"vavenda2"
"2017-07-19 04:48:44";"TEST8"
"2017-07-19 04:49:29";"admin"
"2017-07-19 04:57:51";"vavenda2"
"2017-07-19 05:08:34";"vavenda2"
"2017-07-20 04:01:34";"vavenda2"
"2017-07-20 04:03:22";"vavenda2"
"2017-07-20 04:04:48";"vavenda2"
"2017-07-20 04:37:02";"vavenda2"
"2017-07-20 04:40:39";"admin"
"2017-07-20 04:43:04";"admin"
"2017-07-20 14:57:20";"vavenda2"
"2017-07-20 18:16:12";"admin"
"2017-07-21 11:33:11";"ealvar99"
"2017-07-21 11:50:27";"vavenda2"
"2017-07-24 03:59:02";"admin"
"2017-07-24 09:01:26";"vavenda2"
"2017-07-24 09:41:03";"ealvar99"
"2017-07-24 09:42:23";"vavenda2"
"2017-07-24 09:55:00";"vavenda2"
"2017-07-25 07:56:08";"vavenda2"
"2017-07-25 08:13:52";"vavenda2"
"2017-07-25 08:22:00";"vavenda2"
"2017-07-25 08:22:51";"vavenda2"
"2017-07-25 09:13:41";"vavenda2"
"2017-07-25 10:22:45";"ealvar99"
"2017-07-25 18:34:53";"admin"
"2017-07-25 18:35:12";"vavenda2"
"2017-07-26 04:36:19";"vavenda2"
"2017-07-26 16:45:08";"vavenda2"
"2017-07-27 10:37:30";"admin"
"2017-07-27 14:51:08";"vavenda2"
"2017-07-27 14:55:07";"ealvar99"
"2017-07-27 17:33:06";"ssantosc"
"2017-07-27 17:43:10";"alopezla"
"2017-07-27 18:22:11";"alopezla"
"2017-07-28 09:27:47";"admin"
"2017-07-28 09:41:45";"rarcosg1"
"2017-07-28 09:45:28";"CGLADMINISTRADOR"
"2017-07-28 09:45:28";"CGLADMINISTRADOR"
"2017-07-28 09:46:05";"alopezla"
"2017-07-28 10:09:14";"CGLADMINISTRADOR"
"2017-07-28 10:09:47";"CGLADMINISTRADOR"
"2017-07-28 10:14:06";"CGLADMINISTRADOR"
"2017-07-28 13:43:25";"admin"
"2017-07-28 14:03:28";"admin"
"2017-07-28 14:34:24";"admin"
"2017-07-28 15:12:24";"CGLADMINISTRADOR"
"2017-07-28 15:24:40";"admin"
"2017-07-28 15:50:01";"apacheca"
"2017-07-28 15:50:50";"pmesa"
"2017-07-29 16:41:32";"admin"
"2017-08-01 07:23:00";"admin"
"2017-08-01 07:23:38";"admin"
"2017-08-01 07:39:05";"admin"
"2017-08-01 07:39:43";"admin"
"2017-08-01 07:47:42";"admin"
"2017-08-01 08:55:14";"admin"
"2017-08-01 10:10:08";"CGLADMINISTRADOR"
"2017-08-01 10:53:41";"CGLADMINISTRADOR"
"2017-08-01 11:13:05";"admin"
"2017-08-01 14:09:42";"admin"
"2017-08-01 17:51:43";"admin"
"2017-08-02 02:56:43";"admin"
"2017-08-02 02:56:52";"admin"
"2017-08-02 04:27:54";"admin"
"2017-08-02 16:10:04";"admin"
"2017-08-03 04:51:13";"admin"
